"dataset","sample","reads","richness","habitat"
"Genus","ST16",206001,209.347644519951,"Subtidal"
"Genus","ST16",207001,209.546391871775,"Subtidal"
"Genus","ST16",208001,209.74391173984,"Subtidal"
"Genus","ST16",209001,209.940213978587,"Subtidal"
"Genus","ST16",210001,210.135308314465,"Subtidal"
"Genus","ST16",211001,210.329204331333,"Subtidal"
"Genus","ST16",212001,210.521911496059,"Subtidal"
"Genus","ST16",213001,210.713439137053,"Subtidal"
"Genus","ST16",214001,210.903796469003,"Subtidal"
"Genus","ST16",215001,211.092992576033,"Subtidal"
"Genus","ST16",216001,211.281036428655,"Subtidal"
"Genus","ST16",217001,211.467936879954,"Subtidal"
"Genus","ST16",218001,211.65370266434,"Subtidal"
"Genus","ST16",219001,211.838342401717,"Subtidal"
"Genus","ST16",220001,212.021864608191,"Subtidal"
"Genus","ST16",221001,212.204277685802,"Subtidal"
"Genus","ST16",222001,212.385589933274,"Subtidal"
"Genus","ST16",223001,212.565809537162,"Subtidal"
"Genus","ST16",224001,212.744944590445,"Subtidal"
"Genus","ST16",225001,212.923003075687,"Subtidal"
"Genus","ST16",226001,213.099992884536,"Subtidal"
"Genus","ST16",227001,213.275921803359,"Subtidal"
"Genus","ST16",228001,213.450797528977,"Subtidal"
"Genus","ST16",229001,213.624627656718,"Subtidal"
"Genus","ST16",230001,213.797419696214,"Subtidal"
"Genus","ST16",231001,213.969181060903,"Subtidal"
"Genus","ST16",232001,214.139919076179,"Subtidal"
"Genus","ST16",233001,214.309640981345,"Subtidal"
"Genus","ST16",234001,214.478353926499,"Subtidal"
"Genus","ST16",235001,214.646064976503,"Subtidal"
"Genus","ST16",236001,214.812781113273,"Subtidal"
"Genus","ST16",237001,214.978509235143,"Subtidal"
"Genus","ST16",238001,215.143256163619,"Subtidal"
"Genus","ST16",239001,215.307028632133,"Subtidal"
"Genus","ST16",240001,215.469833305064,"Subtidal"
"Genus","ST16",241001,215.631676763764,"Subtidal"
"Genus","ST16",242001,215.792565511343,"Subtidal"
"Genus","ST16",243001,215.952505984735,"Subtidal"
"Genus","ST16",244001,216.111504537201,"Subtidal"
"Genus","ST16",245001,216.269567457809,"Subtidal"
"Genus","ST16",246001,216.426700956867,"Subtidal"
"Genus","ST16",247001,216.582911182444,"Subtidal"
"Genus","ST16",248001,216.738204204219,"Subtidal"
"Genus","ST16",249001,216.89258603119,"Subtidal"
"Genus","ST16",250001,217.046062601339,"Subtidal"
"Genus","ST16",251001,217.198639785103,"Subtidal"
"Genus","ST16",252001,217.350323392632,"Subtidal"
"Genus","ST16",253001,217.501119165154,"Subtidal"
"Genus","ST16",254001,217.651032782588,"Subtidal"
"Genus","ST16",255001,217.800069862876,"Subtidal"
"Genus","ST16",256001,217.948235959527,"Subtidal"
"Genus","ST16",257001,218.095536568898,"Subtidal"
"Genus","ST16",258001,218.241977124576,"Subtidal"
"Genus","ST16",259001,218.387563003788,"Subtidal"
"Genus","ST16",260001,218.532299522744,"Subtidal"
"Genus","ST16",261001,218.676191941594,"Subtidal"
"Genus","ST16",262001,218.819245466177,"Subtidal"
"Genus","ST16",263001,218.961465241764,"Subtidal"
"Genus","ST16",264001,219.102856361583,"Subtidal"
"Genus","ST16",265001,219.243423864891,"Subtidal"
"Genus","ST16",266001,219.383172734492,"Subtidal"
"Genus","ST16",267001,219.52210790398,"Subtidal"
"Genus","ST16",268001,219.660234250937,"Subtidal"
"Genus","ST16",269001,219.797556604773,"Subtidal"
"Genus","ST16",270001,219.934079740564,"Subtidal"
"Genus","ST16",271001,220.069808386421,"Subtidal"
"Genus","ST16",272001,220.204747219259,"Subtidal"
"Genus","ST16",273001,220.338900865429,"Subtidal"
"Genus","ST16",274001,220.472273907287,"Subtidal"
"Genus","ST16",275001,220.604870873609,"Subtidal"
"Genus","ST16",276001,220.736696252433,"Subtidal"
"Genus","ST16",277001,220.8677544777,"Subtidal"
"Genus","ST16",278001,220.998049945396,"Subtidal"
"Genus","ST16",279001,221.127586999571,"Subtidal"
"Genus","ST16",280001,221.256369941583,"Subtidal"
"Genus","ST16",281001,221.384403030433,"Subtidal"
"Genus","ST16",282001,221.511690477971,"Subtidal"
"Genus","ST16",283001,221.638236453569,"Subtidal"
"Genus","ST16",284001,221.76404508566,"Subtidal"
"Genus","ST16",285001,221.889120457426,"Subtidal"
"Genus","ST16",286001,222.013466611193,"Subtidal"
"Genus","ST16",287001,222.137087550631,"Subtidal"
"Genus","ST16",288001,222.259987232924,"Subtidal"
"Genus","ST16",289001,222.382169580155,"Subtidal"
"Genus","ST16",290001,222.503638470399,"Subtidal"
"Genus","ST16",291001,222.624397745423,"Subtidal"
"Genus","ST16",292001,222.744451205282,"Subtidal"
"Genus","ST16",293001,222.863802611656,"Subtidal"
"Genus","ST16",294001,222.982455690031,"Subtidal"
"Genus","ST16",295001,223.100414126057,"Subtidal"
"Genus","ST16",296001,223.217681566215,"Subtidal"
"Genus","ST16",297001,223.334261624541,"Subtidal"
"Genus","ST16",298001,223.450157873888,"Subtidal"
"Genus","ST16",299001,223.56537385336,"Subtidal"
"Genus","ST16",300001,223.679913065339,"Subtidal"
"Genus","ST16",301001,223.793778977002,"Subtidal"
"Genus","ST16",302001,223.906975018995,"Subtidal"
"Genus","ST16",303001,224.019504588966,"Subtidal"
"Genus","ST16",304001,224.131371048835,"Subtidal"
"Genus","ST16",305001,224.24257772706,"Subtidal"
"Genus","ST16",306001,224.353127916723,"Subtidal"
"Genus","ST16",307001,224.463024880615,"Subtidal"
"Genus","ST16",308001,224.572271844317,"Subtidal"
"Genus","ST16",309001,224.680872003405,"Subtidal"
"Genus","ST16",310001,224.788828520363,"Subtidal"
"Genus","ST16",311001,224.896144525036,"Subtidal"
"Genus","ST16",312001,225.002823115555,"Subtidal"
"Genus","ST16",313001,225.108867358686,"Subtidal"
"Genus","ST16",314001,225.214280289533,"Subtidal"
"Genus","ST16",315001,225.319064912234,"Subtidal"
"Genus","ST16",316001,225.423224200893,"Subtidal"
"Genus","ST16",317001,225.52676109835,"Subtidal"
"Genus","ST16",318001,225.629678517886,"Subtidal"
"Genus","ST16",319001,225.731979342332,"Subtidal"
"Genus","ST16",320001,225.833666424964,"Subtidal"
"Genus","ST16",321001,225.934742590852,"Subtidal"
"Genus","ST16",322001,226.035210634266,"Subtidal"
"Genus","ST16",323001,226.135073321992,"Subtidal"
"Genus","ST16",324001,226.234333392156,"Subtidal"
"Genus","ST16",325001,226.33299355362,"Subtidal"
"Genus","ST16",326001,226.431056487977,"Subtidal"
"Genus","ST16",327001,226.528524849298,"Subtidal"
"Genus","ST16",328001,226.625401263755,"Subtidal"
"Genus","ST16",329001,226.721688329229,"Subtidal"
"Genus","ST16",330001,226.817388618053,"Subtidal"
"Genus","ST16",331001,226.912504674823,"Subtidal"
"Genus","ST16",332001,227.007039017407,"Subtidal"
"Genus","ST16",333001,227.100994138337,"Subtidal"
"Genus","ST16",334001,227.194372502532,"Subtidal"
"Genus","ST16",335001,227.287176550032,"Subtidal"
"Genus","ST16",336001,227.379408694259,"Subtidal"
"Genus","ST16",337001,227.471071323303,"Subtidal"
"Genus","ST16",338001,227.56216680041,"Subtidal"
"Genus","ST16",339001,227.652697463558,"Subtidal"
"Genus","ST16",340001,227.74266562567,"Subtidal"
"Genus","ST16",341001,227.83207357438,"Subtidal"
"Genus","ST16",342001,227.920923573532,"Subtidal"
"Genus","ST16",343001,228.009217862397,"Subtidal"
"Genus","ST16",344001,228.096958656334,"Subtidal"
"Genus","ST16",345001,228.184148145795,"Subtidal"
"Genus","ST16",346001,228.27078849928,"Subtidal"
"Genus","ST16",347001,228.356881859918,"Subtidal"
"Genus","ST16",348001,228.442430348103,"Subtidal"
"Genus","ST16",349001,228.527436061147,"Subtidal"
"Genus","ST16",350001,228.611901073612,"Subtidal"
"Genus","ST16",351001,228.695827436545,"Subtidal"
"Genus","ST16",352001,228.779217178181,"Subtidal"
"Genus","ST16",353001,228.862072305213,"Subtidal"
"Genus","ST16",354001,228.944394801254,"Subtidal"
"Genus","ST16",355001,229.026186627858,"Subtidal"
"Genus","ST16",356001,229.107449724268,"Subtidal"
"Genus","ST16",357001,229.188186008494,"Subtidal"
"Genus","ST16",358001,229.268397376849,"Subtidal"
"Genus","ST16",359001,229.348085703196,"Subtidal"
"Genus","ST16",360001,229.427252841234,"Subtidal"
"Genus","ST16",361001,229.505900622882,"Subtidal"
"Genus","ST16",362001,229.5840308583,"Subtidal"
"Genus","ST16",363001,229.661645338434,"Subtidal"
"Genus","ST16",364001,229.738745831637,"Subtidal"
"Genus","ST16",365001,229.815334087037,"Subtidal"
"Genus","ST16",366001,229.891411832566,"Subtidal"
"Genus","ST16",367001,229.966980775964,"Subtidal"
"Genus","ST16",368001,230.042042605078,"Subtidal"
"Genus","ST16",369001,230.116598987373,"Subtidal"
"Genus","ST16",370001,230.190651570697,"Subtidal"
"Genus","ST16",371001,230.264201983,"Subtidal"
"Genus","ST16",372001,230.337251832621,"Subtidal"
"Genus","ST16",373001,230.409802708596,"Subtidal"
"Genus","ST16",374001,230.481856180526,"Subtidal"
"Genus","ST16",375001,230.553413798698,"Subtidal"
"Genus","ST16",376001,230.62447709443,"Subtidal"
"Genus","ST16",377001,230.695047580188,"Subtidal"
"Genus","ST16",378001,230.765126749661,"Subtidal"
"Genus","ST16",379001,230.834716077546,"Subtidal"
"Genus","ST16",380001,230.903817020369,"Subtidal"
"Genus","ST16",381001,230.972431015982,"Subtidal"
"Genus","ST16",382001,231.040559484053,"Subtidal"
"Genus","ST16",383001,231.108203826143,"Subtidal"
"Genus","ST16",384001,231.175365425606,"Subtidal"
"Genus","ST16",385001,231.24204564777,"Subtidal"
"Genus","ST16",386001,231.308245840663,"Subtidal"
"Genus","ST16",387001,231.373967334187,"Subtidal"
"Genus","ST16",388001,231.439211440716,"Subtidal"
"Genus","ST16",389001,231.503979455195,"Subtidal"
"Genus","ST16",390001,231.568272655249,"Subtidal"
"Genus","ST16",391001,231.632092301669,"Subtidal"
"Genus","ST16",392001,231.695439637497,"Subtidal"
"Genus","ST16",393001,231.758315888978,"Subtidal"
"Genus","ST16",394001,231.820722265795,"Subtidal"
"Genus","ST16",395001,231.882659960669,"Subtidal"
"Genus","ST16",396001,231.944130149482,"Subtidal"
"Genus","ST16",397001,232.005133991873,"Subtidal"
"Genus","ST16",398001,232.065672630736,"Subtidal"
"Genus","ST16",399001,232.125747193013,"Subtidal"
"Genus","ST16",400001,232.185358789123,"Subtidal"
"Genus","ST16",401001,232.244508513449,"Subtidal"
"Genus","ST16",402001,232.303197444414,"Subtidal"
"Genus","ST16",403001,232.361426644531,"Subtidal"
"Genus","ST16",404001,232.419197160411,"Subtidal"
"Genus","ST16",405001,232.476510023099,"Subtidal"
"Genus","ST16",406001,232.533366247972,"Subtidal"
"Genus","ST16",407001,232.58976683497,"Subtidal"
"Genus","ST16",408001,232.645712768504,"Subtidal"
"Genus","ST16",409001,232.701205017908,"Subtidal"
"Genus","ST16",410001,232.756244537071,"Subtidal"
"Genus","ST16",411001,232.810832265099,"Subtidal"
"Genus","ST16",412001,232.864969125825,"Subtidal"
"Genus","ST16",413001,232.918656028294,"Subtidal"
"Genus","ST16",414001,232.971893866759,"Subtidal"
"Genus","ST16",415001,233.024683520746,"Subtidal"
"Genus","ST16",416001,233.077025855204,"Subtidal"
"Genus","ST16",417001,233.128921720548,"Subtidal"
"Genus","ST16",418001,233.180371952745,"Subtidal"
"Genus","ST16",419001,233.231377373496,"Subtidal"
"Genus","ST16",420001,233.281938790229,"Subtidal"
"Genus","ST16",421001,233.332056996231,"Subtidal"
"Genus","ST16",422001,233.381732770768,"Subtidal"
"Genus","ST16",423001,233.430966879123,"Subtidal"
"Genus","ST16",424001,233.479760072737,"Subtidal"
"Genus","ST16",425001,233.52811308927,"Subtidal"
"Genus","ST16",426001,233.576026652696,"Subtidal"
"Genus","ST16",427001,233.623501473397,"Subtidal"
"Genus","ST16",428001,233.670538248239,"Subtidal"
"Genus","ST16",429001,233.717137660689,"Subtidal"
"Genus","ST16",430001,233.763300380871,"Subtidal"
"Genus","ST16",431001,233.80902706567,"Subtidal"
"Genus","ST16",432001,233.854318358823,"Subtidal"
"Genus","ST16",433001,233.899174890993,"Subtidal"
"Genus","ST16",434001,233.943597279862,"Subtidal"
"Genus","ST16",435001,233.987586130218,"Subtidal"
"Genus","ST16",435285,234,"Subtidal"
"Genus","ST17",1,1,"Subtidal"
"Genus","ST17",1001,36.4070066380034,"Subtidal"
"Genus","ST17",2001,47.6490762969158,"Subtidal"
"Genus","ST17",3001,55.5758287809679,"Subtidal"
"Genus","ST17",4001,61.9850025856014,"Subtidal"
"Genus","ST17",5001,67.4633317459031,"Subtidal"
"Genus","ST17",6001,72.2861240800731,"Subtidal"
"Genus","ST17",7001,76.6117620414553,"Subtidal"
"Genus","ST17",8001,80.5429877478023,"Subtidal"
"Genus","ST17",9001,84.1514788215172,"Subtidal"
"Genus","ST17",10001,87.4896823094861,"Subtidal"
"Genus","ST17",11001,90.5973330839233,"Subtidal"
"Genus","ST17",12001,93.5053842575862,"Subtidal"
"Genus","ST17",13001,96.2385200661857,"Subtidal"
"Genus","ST17",14001,98.8168268242226,"Subtidal"
"Genus","ST17",15001,101.256936570389,"Subtidal"
"Genus","ST17",16001,103.572828610303,"Subtidal"
"Genus","ST17",17001,105.776403343971,"Subtidal"
"Genus","ST17",18001,107.877901496243,"Subtidal"
"Genus","ST17",19001,109.886216439472,"Subtidal"
"Genus","ST17",20001,111.809131376788,"Subtidal"
"Genus","ST17",21001,113.653502781529,"Subtidal"
"Genus","ST17",22001,115.425404766957,"Subtidal"
"Genus","ST17",23001,117.130244547585,"Subtidal"
"Genus","ST17",24001,118.772856130785,"Subtidal"
"Genus","ST17",25001,120.357577357043,"Subtidal"
"Genus","ST17",26001,121.888313977824,"Subtidal"
"Genus","ST17",27001,123.368593491132,"Subtidal"
"Genus","ST17",28001,124.801610762366,"Subtidal"
"Genus","ST17",29001,126.190266981457,"Subtidal"
"Genus","ST17",30001,127.537203136251,"Subtidal"
"Genus","ST17",31001,128.844828943503,"Subtidal"
"Genus","ST17",32001,130.115347965718,"Subtidal"
"Genus","ST17",33001,131.350779520406,"Subtidal"
"Genus","ST17",34001,132.552977849607,"Subtidal"
"Genus","ST17",35001,133.723648956633,"Subtidal"
"Genus","ST17",36001,134.864365438409,"Subtidal"
"Genus","ST17",37001,135.976579586017,"Subtidal"
"Genus","ST17",38001,137.061634979307,"Subtidal"
"Genus","ST17",39001,138.120776791397,"Subtidal"
"Genus","ST17",40001,139.155160936336,"Subtidal"
"Genus","ST17",41001,140.165862243175,"Subtidal"
"Genus","ST17",42001,141.153881739392,"Subtidal"
"Genus","ST17",43001,142.120153178919,"Subtidal"
"Genus","ST17",44001,143.065548894159,"Subtidal"
"Genus","ST17",45001,143.990885042908,"Subtidal"
"Genus","ST17",46001,144.896926344622,"Subtidal"
"Genus","ST17",47001,145.784390325708,"Subtidal"
"Genus","ST17",48001,146.653951172651,"Subtidal"
"Genus","ST17",49001,147.506243201078,"Subtidal"
"Genus","ST17",50001,148.341864001028,"Subtidal"
"Genus","ST17",51001,149.161377286451,"Subtidal"
"Genus","ST17",52001,149.96531548257,"Subtidal"
"Genus","ST17",53001,150.754182079809,"Subtidal"
"Genus","ST17",54001,151.528453771164,"Subtidal"
"Genus","ST17",55001,152.288582406038,"Subtidal"
"Genus","ST17",56001,153.034996771813,"Subtidal"
"Genus","ST17",57001,153.768104213982,"Subtidal"
"Genus","ST17",58001,154.48829213548,"Subtidal"
"Genus","ST17",59001,155.195929343533,"Subtidal"
"Genus","ST17",60001,155.891367315793,"Subtidal"
"Genus","ST17",61001,156.574941332229,"Subtidal"
"Genus","ST17",62001,157.246971541418,"Subtidal"
"Genus","ST17",63001,157.907763917679,"Subtidal"
"Genus","ST17",64001,158.55761116016,"Subtidal"
"Genus","ST17",65001,159.196793517847,"Subtidal"
"Genus","ST17",66001,159.825579536389,"Subtidal"
"Genus","ST17",67001,160.444226772002,"Subtidal"
"Genus","ST17",68001,161.052982429505,"Subtidal"
"Genus","ST17",69001,161.652083965997,"Subtidal"
"Genus","ST17",70001,162.241759643178,"Subtidal"
"Genus","ST17",71001,162.822229044086,"Subtidal"
"Genus","ST17",72001,163.393703548739,"Subtidal"
"Genus","ST17",73001,163.956386775554,"Subtidal"
"Genus","ST17",74001,164.510474997422,"Subtidal"
"Genus","ST17",75001,165.05615751966,"Subtidal"
"Genus","ST17",76001,165.593617039715,"Subtidal"
"Genus","ST17",77001,166.123029980401,"Subtidal"
"Genus","ST17",78001,166.644566797344,"Subtidal"
"Genus","ST17",79001,167.158392270185,"Subtidal"
"Genus","ST17",80001,167.664665770425,"Subtidal"
"Genus","ST17",81001,168.16354151912,"Subtidal"
"Genus","ST17",82001,168.655168819591,"Subtidal"
"Genus","ST17",83001,169.139692281097,"Subtidal"
"Genus","ST17",84001,169.617252023876,"Subtidal"
"Genus","ST17",85001,170.087983877448,"Subtidal"
"Genus","ST17",86001,170.552019564352,"Subtidal"
"Genus","ST17",87001,171.009486869403,"Subtidal"
"Genus","ST17",88001,171.460509803105,"Subtidal"
"Genus","ST17",89001,171.905208755337,"Subtidal"
"Genus","ST17",90001,172.343700636998,"Subtidal"
"Genus","ST17",91001,172.776099018119,"Subtidal"
"Genus","ST17",92001,173.202514254305,"Subtidal"
"Genus","ST17",93001,173.623053609034,"Subtidal"
"Genus","ST17",94001,174.037821366183,"Subtidal"
"Genus","ST17",95001,174.446918940942,"Subtidal"
"Genus","ST17",96001,174.850444981038,"Subtidal"
"Genus","ST17",97001,175.24849546336,"Subtidal"
"Genus","ST17",98001,175.64116378871,"Subtidal"
"Genus","ST17",99001,176.028540867018,"Subtidal"
"Genus","ST17",100001,176.410715202603,"Subtidal"
"Genus","ST17",101001,176.787772973245,"Subtidal"
"Genus","ST17",102001,177.159798104125,"Subtidal"
"Genus","ST17",103001,177.526872342643,"Subtidal"
"Genus","ST17",104001,177.889075325331,"Subtidal"
"Genus","ST17",105001,178.246484642688,"Subtidal"
"Genus","ST17",106001,178.599175904829,"Subtidal"
"Genus","ST17",107001,178.947222797761,"Subtidal"
"Genus","ST17",108001,179.290697144015,"Subtidal"
"Genus","ST17",109001,179.629668954714,"Subtidal"
"Genus","ST17",110001,179.964206485073,"Subtidal"
"Genus","ST17",111001,180.294376281668,"Subtidal"
"Genus","ST17",112001,180.620243233501,"Subtidal"
"Genus","ST17",113001,180.941870616524,"Subtidal"
"Genus","ST17",114001,181.259320141061,"Subtidal"
"Genus","ST17",115001,181.572651990992,"Subtidal"
"Genus","ST17",116001,181.881924868568,"Subtidal"
"Genus","ST17",117001,182.187196032071,"Subtidal"
"Genus","ST17",118001,182.488521335588,"Subtidal"
"Genus","ST17",119001,182.785955264393,"Subtidal"
"Genus","ST17",120001,183.079550972481,"Subtidal"
"Genus","ST17",121001,183.369360315195,"Subtidal"
"Genus","ST17",122001,183.6554338845,"Subtidal"
"Genus","ST17",123001,183.937821038734,"Subtidal"
"Genus","ST17",124001,184.216569936121,"Subtidal"
"Genus","ST17",125001,184.491727562461,"Subtidal"
"Genus","ST17",126001,184.763339761936,"Subtidal"
"Genus","ST17",127001,185.031451264339,"Subtidal"
"Genus","ST17",128001,185.296105712828,"Subtidal"
"Genus","ST17",129001,185.557345689578,"Subtidal"
"Genus","ST17",130001,185.815212741711,"Subtidal"
"Genus","ST17",131001,186.069747406527,"Subtidal"
"Genus","ST17",132001,186.320989234154,"Subtidal"
"Genus","ST17",133001,186.568976812421,"Subtidal"
"Genus","ST17",134001,186.813747788056,"Subtidal"
"Genus","ST17",135001,187.055338889238,"Subtidal"
"Genus","ST17",136001,187.29378594718,"Subtidal"
"Genus","ST17",137001,187.529123915406,"Subtidal"
"Genus","ST17",138001,187.761386891341,"Subtidal"
"Genus","ST17",139001,187.990608134131,"Subtidal"
"Genus","ST17",140001,188.216820085154,"Subtidal"
"Genus","ST17",141001,188.440054384416,"Subtidal"
"Genus","ST17",142001,188.660341889869,"Subtidal"
"Genus","ST17",143001,188.877712693637,"Subtidal"
"Genus","ST17",144001,189.092196139488,"Subtidal"
"Genus","ST17",145001,189.303820837991,"Subtidal"
"Genus","ST17",146001,189.512614683346,"Subtidal"
"Genus","ST17",147001,189.718604868035,"Subtidal"
"Genus","ST17",148001,189.921817897597,"Subtidal"
